production_companies_id,name
11193,Keep Movieng
30535,Papi Chulo
25713,Ghost VFX
6747,Essential Media & Entertainment
16868,Futurikon Production II
67715,Nozon
27206,FCCE
12224,Paramount Network Television Productions
57268,Helfgott-Turner Productions
1125,Midega Film
6575,Crest Animation Production
11216,Cine TV Film Production
60547,Mirage Cinematografica
11851,Anima Vitae
38773,Ulysses
38775,Cinemaker Oy
61922,Bankside Films
65847,Fiesta Productions
9050,BBC Natural History Unit
11283,CTV-Media Studio Corporation
64231,Office Shirous
5166,Filmiteollisuus Fine
58675,Perry Street Pictures
91394,Kinosto Oy
38925,CBS Fox Video
23694,Space Ace Media
15798,Zingraff Motion Pictures
94395,Kshitij Production Combines
15998,Churchill Toledo
38099,Mapofilm
63583,Sutor Kolonko
83640,Studio Virc
2049,Kaminski.Stiehm.Film GmbH
24143,Jumping Horse Film
6745,Грузия-фильм
82844,Richard A. Rowland Productions
6751,HBO Sports
54583,Tempo Film
85676,Cinematografica RI.RE
55392,Marko Röhr Productions
49739,P13 Entertainment
73131,Kinetic Filmworks
17380,EBF Productions
5622,TVN
25147,MTL Maxfilm
58224,ITI Film Studio
11465,Noram Entertainment
28223,Filmska Radna Zajednica
18898,Ladoga
23875,Palumbo
11469,Howco International Pictures
11470,Lähikuva Oy
36852,Mire
36853,Belbo Films
12553,Jan-Ken-Po Pictures
12554,Rosa Entertainment
1335,Hercules Cinematografica
16336,Sandler Institutional Films
46065,Sandler/Emenegger Productions
2390,Les Films de la Colombe
12793,Topkapi Film
13869,Apple Film Productions
11484,G.A.S. Films
34000,Domino Films
85529,Bawalco Picture Company
72026,EGO Production
10504,Circus Film
10819,CanWest Global Television Network
5007,Eagle Rock Film & TV Productions
11529,Casa de Filme Trei
11530,Centrul de Productie Cinematografica Bucuresti
36489,ThanatoFilms
40751,Cowry
13339,Platforma Filma
11641,Mila Cinematografica
15323,Juventus Film
52782,Skladanowsky Film
36412,American Mutoscope & Biograph
86625,Sateenkaarifilmi Oy
74862,IMS 6 LLP
35027,Joe Siu International Film
44338,Movie Impact Ltd
11130,Royal Oaks Entertainment Inc.
12069,Girl & Chocolate Skateboards
21485,"University of Southern California, School of Cinematic Arts"
11611,Mediapool
22778,SEVEN24 Films
44640,erbp
76267,Kurîmu remon Seisaku Iinkai
6421,Disney
28003,FLX Comedy AB
28004,NICE FLX Pictures
28005,Nice Drama
42620,Walt Disney Studios Motion Pictures AB
21040,ITV Studios America
21041,Annuit Coeptis Entertainment Inc.
64042,G.V. Cinematografica
85229,Óscar Producciones Cinematográficas S.A.
43789,Grupo Ukamau
23189,Greeks Productions
23190,Kitchen Sink Productions
75075,Comma 9
32630,Hitching Road Productions
14634,Sailor Bear
59913,Beautiful Confusion Films
87358,Fantasiafilmi Oy
11786,Attercop Productions
93194,Equipe Moacyr Fenelon
73493,MadRiver Pictures
78595,Sierra Pictures
78596,Surefire Capital
36109,thefyzz
68548,Dunulf Productions
68549,Emmitt Productions Limited
68550,ADF Acquisitions
31038,La Sienega Productions
18208,8:38 Productions
24428,Revolver Picture Company
73666,Covert Media
42002,Velvet Spoon Productions
34145,Middle Child Productions
11808,Whitby Davison Productions Ltd.
15108,Hallmark
13620,Frenetic Arts
87514,"Experimental Film Studio, Moscow"
38196,BET Pictures
38197,United Image Entertainme
19181,Hawthorn Productions
16874,Laugh-O-Gram Films
12280,Cairo Films
21729,Black Elk Mountan Prods LLC
21730,Enlightenment Films
15835,Chill
21210,Brady Oil Entertainment
35600,Helios Productions
20656,Babieka
52184,Volcano Films
49986,Go Go Film Productions
88955,Dansk Biograf Compagni
17281,Aparte Film
44628,Filmatics
52780,Black Sheep Films
42019,Terrytoons
12188,Christopher Films
31700,Toluca Productions
46235,Caboose Productions
37137,Corporation for Public Broadcasting (CPB)
95328,Loud Mouth Films
44160,Varahi Chalana Chitram
44161,Suresh Productions
13191,Studio Ortodoks
33578,Galaxy Vision
70274,Lois Weber Productions
12167,Chunichi Eigasha
74679,La Volpe
86273,Rappaport Productions
75575,David Paradine Television
63505,Bauman Entertainment
12278,Covenant Communications
22976,Les films du cap
79339,Ombra-Film
91783,Sota Cinema Group
72468,Haile Gerima
4852,Mystique Films Inc.
52141,Nantucket Productions
33569,The Pardon Group
40667,Mediapool Production
41530,ION Films
82249,MB Grip
94789,100 doo
70438,Golden Ring Productions
79552,NFP
79553,NFP media rights
79554,Neue Film Produktion (NFP)
25634,Mitsubishi Motors Corporation
15794,B&T Film
38172,Helgeland Film
38173,Zinnober Film- und Fernsehproduktion
13701,Katzman Corporation
8152,Doha Film Institute
12377,Minerva Pictures
12378,Taghit Ilc
15186,Naya Sansar
26387,LOVEFiLM International
57778,Starcrossed Films
77320,garner-Duchow Productions
15390,Super filmes
93215,Tropicalstorm Entertainment
50185,HI-FI Motion Pictures
80268,B | Movie Studios
12654,The Pokémon Company
12658,Oriental Light and Magic Team Koitabashi
11660,Demofilo Fidani
12396,Deed Films
41571,Pendulum Productions
22733,Transinter Films
58606,Capital Film s.p.a.
54403,Foro Film
46339,Beagle Pug Films
47706,Allison Shearmur Productions
953,Royal Oaks Entertainment
13826,Prestige Films
36472,Hobart Bosworth Productions
26305,Solax Film Company
64201,Golden Eagle Features
12300,Deutsche Fox AG (Defa)
37984,Productions et Éditions Cinématographique Français
43206,BTA Films & Video
17727,La Panda
29566,Atresmedia Cine
55123,Granite House Inc.
83440,Relevant
83441,Fuzzy Bunny Productions
24960,Ciné
12493,2 Player Productions
6689,Shaft
31077,MTV Italia
82019,GPeeS
42877,"Yellow, Black & White"
22564,Solar Filmworks
19631,Truth Entertainment
14700,Quat sous Films
38037,Centre du Cinéma et de l Audiovisuel de la Fédération Wallonie-Bruxelles
19244,Snow Wolf Produktion
20416,Regione Lazio
20644,Business Location Sudtirol Alto Adige
38592,UniCredit Group
26204,Lee Caplin / Picture Entertainment
14636,Evolution Independent
14637,Lagniappe Films
24970,Obelisk Productions
44721,Idea Film
44722,Compagnia Cinematografica
34381,Vedette Finance
34385,Prominent Media Group
19437,Paul Thiltges Distributions
60111,Liverpool
93906,Bindweed Soundvision
33616,Sprout Pictures
73930,Studio GDS
6098,Oil Factory
80550,Sleeper Films
80551,Bozie
12565,Goldstreet Films
22128,369 Productions
22130,Catmandu Branded Entertainment
22134,Plural - Jempsa
48591,Joseph Bernhard Productions Inc.
67805,Vilm Production
12575,Endor Productions
18642,Rovio Entertainment
30692,Sony Pictures Imageworks (SPI)
50848,Rovio Mobile
91920,Rovio Animation
59463,Ferris & Brockman
20259,Buckman
21015,Moviepool GmbH
21016,Pro Vobis - Gesellschaft für Film und Fernsehen
21017,SK Film- und Fernsehproduktionsges.m.b.H.
16538,Pellicola
13621,The Group Films
26250,Infinitum Productions
26251,"Group Entertainment, The"
15446,Produções Cunha Telles
12584,Rhino Home Video
12590,International Productions
71042,Lynn Shelton
12593,Golden Village
84456,Marui-Kobunsha Corporation
16257,Filament Productions LLC
16258,Madrose Productions
16261,Tricarico Chavez
16262,Nice Dissolve
52,Film Polski Film Agency
48668,Filmova Společnost Praha
12600,Intertel
21098,Voices of America
21099,Rickshaw Films
52437,TROS
62711,Talent United
55575,Duckster Productions
94818,The Northern Fund
94819,Eskomfilm
20671,Radius-TWC
26470,Little Magic Films
64910,Filmarpa
54275,Mirror Maze
48708,Lise Lense-Møller Film
73037,Studio Filmowe Tor
76499,Trans Europe Film
93638,2 Smooth Film Productions
59266,Idea Factory
86188,Gafer Producciones
83458,Bel Air/Gradison Productions
15037,Albertine Production
52852,Produzioni Cinematografiche Associate
41096,Lonetree Entertainment
44435,"Century Motion Picture & Dist. Co., Ltd."
35778,Lone Star Productions (II)
84397,Hong Kong Pineast Pictures
84398,Tomson Films
19632,3311 Productions
82843,Sam Taylor Productions
24630,Citizen Jones
28286,Low Spark Films
25844,72 Productions
19374,Fickle Fish Films
19375,Moxie Pictures
15616,DIPPER FILMS
25836,Altus Productions
25406,New Company
48176,Roswell Films
48177,Therapy Content
12692,Gallus Films
18402,MRB Productions
34456,Rooks Nest Entertainment
60106,Pisces Rising Productions
13403,Straight Up Films
14638,Forest Whitaker s Significant Productions
14639,OG Project
19633,In A World
19634,Team G
80062,More Films
22822,La Pistola
42374,Displaced Pictures
42375,Durga Entertainment
26950,Fried Alligator Films
26951,Loveless
26953,SimonSays Entertainment
30133,Global Produce
25951,Film002
42786,Hypotenuse Films
43265,Harun Farocki Filmproduktion
42504,Ann and Phelim Media
30667,Tipping Point Productions
15433,Orange Studios
26995,Animal Kingdom
27993,Picture Perfect Corporation
27994,Wild Side Films
51864,H Films
58092,Raslan Company of America
32300,Lava Bear Films
28275,The Ink Factory
36616,Amusement Park Films
23514,Sentient Entertainment
40515,Growing Pains
21954,Red Plush Films
22353,Divisadero Pictures
15462,Troika Pictures
15463,Emergency Films
15464,Apotheosis Media Group
15465,Amasia Entertainment
58661,Chocolate Frog Films
34710,Annuit Coeptis Entertainment II
78121,Vereinigte Star-Film GmbH
78122,Essem-Film GmbH
56003,Two Drivers Productions
56004,Morlaw Films
73587,Kabuli Film
73588,Ariroad
36118,ASA Productions and Enterprises Pvt. Ltd
4433,National Geographic Television
49989,Computer Chess
48545,Mankurt Media
59778,A113
13854,Baby Cow Films
23607,Raindance Entertainment
27373,Brasfilmes
557,The Leonard Goldberg Company
24184,Pillage and Plunder Pictures
42045,Sakhkinmretsvi
20857,Rubber Films
44486,Timwe
20589,Rada Film Group
20590,American Documentary
20591,POV
20592,The Independent Television Service
18627,Manny O Productions
95800,Ex Lion Tamer
34484,Civic Bakery
34485,Big Noise Films
22112,Ocean Size Pictures
58637,Tremolo Productions
27197,Noujaim Films
31052,Deutsche Film- und Fernsehakademie Berlin (DFFB)
41001,Schattenkante
79420,Légende Films (koprodukcja)
79421,France 2 Cinéma (koprodukcja)
22532,Tree Tree Tree Productions
30132,Jigsaw
17517,One More Pictures
89730,Ranjit Films
52429,Lasky Productions
28103,Column Film
35802,Nasser Entertainment
16860,Hernany Perla Films
16861,Flying Monkeys Entertainment
19999,School Pictures
72063,Zapruder Films
48664,SCCA / pro.ba
25412,Belle Epoque Films
47281,Stourwater Pictures
13140,Parada Film
13652,Hai Hui Entertainment
23050,TVP Film & Multimedia
8683,Cinemate
77187,La Maison de Prod
28775,Big Focus Television
6921,Memento Films Distribution
12987,Filmmaker R&K
12988,Film Base Berlin
12861,Corrado Schoner Productions
13617,R.U. Media
12855,Mitar Group
21789,Tarnol Group Pictures
12862,Film Suez
42407,TFT Productions
15595,Sparta Productions
8142,Lane Street Pictures
41510,Pictures from the Fringe
86094,A.F. Cinema e Vídeo
75050,PRO-FUN MEDIA
42466,Steelyard Pictures
42467,iQ Films
93951,Yuca Film
87952,Roja Productions Inc.
12894,Every New Day Prictures
40955,Revere Entertainment
40956,Jagtoria Films
89953,Mascot Picture Corp.
17625,AB Europa Film
47114,Novaris Film
12906,Starchild Pictures
16877,BFI Film Fund
77195,Elena Films
25992,ABC News
71840,Pro Artis Ibérica
28872,Climax Fables
80354,Les Films Soleil O
11862,Lumiere Film Company
92850,Channel One
62009,Viennale
7671,Amblin Television
93126,Eureka Media
33973,Done Four Productions
64312,S.V. Murder Mystery Movies Inc.
64377,Granada Television International
24635,Flies
22155,Karagiannis-Karatzopoulos
77329,Wonderfly Films
1054,Allianz
31550,Puella Films
11127,Sherpas Cinema
94767,Proartel S.A.
17432,KMH Film
32769,Americas Film Conservancy
32770,Bossa Nova Films
32771,Mojo Pictures
12959,Showtime Original Pictures for All Ages
12972,The Sabi Company
18617,Energy Entertainment
15423,Fly Film
22367,PGP Productions
35830,Tridev Arts
8697,Salzgeber & Company Medien
4484,Armenfilm
13014,Bedrock Holding
27133,Sanai Pictures
35930,Fidelity Productions
6085,Venus Film
72295,Herald Pictures
25822,Via Appia Communications
22507,Extravaganza Entertainment
22508,42 Films
80514,Friday Filmworks
14217,Odyssee Pictures
26449,NCA Productions
37171,Yankee Entertainment Group
34751,Martinelli Film Company International
21382,Mecanismo Films
41921,Redrum
33365,Mattel Playground Productions
75499,Pym Films
21684,LOLflix
17136,L.B.Films International
47261,Principle Entertainment
74959,Film Studio Tanka
18603,Albarès Productions
18604,José María Lara
18605,Sur Films
20151,The American Film Theatre
73904,Cinévision Ltée
52412,Coop99 Filmproduktion
27208,Polyface Entertainment
6906,LMN Productions
8707,MFG Filmförderung Baden-Württemberg
13118,LC Barreto Productions
28212,Imagem Filmes
55110,Globosat / Telecine
16276,Media Filmes
72797,Osmond Productions
13134,Gatacine
18262,Indie Melbourne Productions
52324,The Matthau Company
34380,Cargo Entertainment
78555,International Film Trust
10244,Ingram
19572,Diadem Films
13152,Nice Guy Productions
21136,James B. Harris Productions
86352,Québec Production Services Tax Credit
87857,Abu Dhabi Film Commission
87858,"Colorado Office of Film, Television & Media"
29552,Plenilunio Film & Arts
25538,Friland
95341,Dago Productions
39719,Green Productions
39720,ONE TWO Films
29524,Inecom Entertainment Company
6909,Cipango
76857,MTM Entertainment
13185,Red Lamp Films
16820,PingPongFilm
36786,iDiC Entertainment
17587,Lasse Forsberg Produktion AB
1751,Sphinx Films
43618,Parano Films
14581,24P Media Group
47287,Kind Hearts Entertainment
16785,Croatia Film
20612,Giant Ape Media
20613,SC Films International
88965,Chitralekha Film Co-operative
6545,Borderline Productions Ltd.
66319,Peter O Brien Independent Pictures
48745,Butimar Productions
38255,Ministero del Turismo e dello Spettacolo
49691,Alert Film
84722,Von Vietinghoff Filmproduktion (VVF)
84723,Ekstaza
53085,First Sun
16617,Drama Deluxe
26693,CoPilot Pictures
41676,Standard Arts
42039,Arts+Labor
45898,Sixth Street Films
45899,Doki-Doki Productions
21482,Mission Films
30706,Prospekt
69202,Bathysphère Productions
64893,Pixomondo
64894,Cine Mobil
7519,SK Films
15592,Sin Sentido Films
72829,Thillaye Productions
72830,Footsteps Post-Production Sound
72831,Spence-Thomas Audio
39043,Traveling Picture Show Company (TPSC)
40106,Free State Pictures
40107,Da Vinci Media Ventures
82346,Sony Pictures Entertainment Japan
17369,National Geographic Channel
18219,Daronimax Media
90743,Schick Sunn Classics
13294,Top Story Filmproduktion GmbH
19570,Henry Halstead Productions
15448,Produções Cunha Telles
58068,M.O.D. Productions Inc.
60221,Ordinary Road Productions
15660,Longridge Enterprises
8649,Mikros Image
67612,Grid Animation
22838,Bingo Movie Development
22839,Village Roadshow Pictures Asia
22840,Chinavision Media Group
13319,Axel Films
13320,Les Films du Trésor
75341,Dizzy Giant
75342,Grayscale Films
5594,Warner Brothers-First National Productions
13324,Oceanstorm Films
44975,Whyte Booth Pictures
10488,21 One Productions
75508,Prodève
95357,Metromedia Producers
95358,Cinema Associates (III)
93105,IAC Films
13346,Fandor
15098,Antena Latina Films
26820,Runaway Fridge Productions
55497,Sobras International Pictures
73624,Top Hat Releasing
73625,BH Tilt
76131,Four Brothers Pictures
15024,Rich-Heape Films
80067,Blaze Film Enterprises
16581,United Channel Movies
35212,Chezville
72408,Kaos Entertainment
39046,Essen Communications
20823,Cicatrice Film inc
18630,Predestinate Productions
67873,Direzione Generale Cinema
67874,Fondo Regionale per il Cinema
26218,Guerilla Merah Films
12431,SSR SRG Idée Suisse
14965,Many Rivers Film
77227,Action 27
12427,B.A. Filmproduktion
18697,Work in Progress
66178,Universal Pictures Germany GmbH
37051,cine-partners
43453,Studio Hamburg
63716,Álvaro Agustín
31143,Gare Farrand Entertainment
31144,Flying Pig Productions
31145,Skipping Stone Entertainment
18346,Burn Later Productions
34758,Viceroy Films Ltd.
3798,Greentrees Films
56337,Sky 1
57844,Warner Sisters Productions
35076,Footprint Features
69987,Uncork d Entertainment
41945,Indy Entertainment
49967,Unique New York Productions
27408,Hours Capital
27619,Tigmanshu Dhulia Films
27620,Brandsmith Motion Pictures
27621,Select Media Holdings- Moving Pictures
57998,Swerve Pictures
15710,Best Medicine Productions
43384,Strata Studios
37987,Lightshow Communications
37988,Cinema Ventures
33167,Tiedebaby Films
85910,Blue Bandana Productions
14078,The Documentary Group
73067,Vulcan Productions
8747,VH1 Rock Docs
65815,Metakwon Filmworks
1108,Oliwood Productions
1109,koboiFILM
28917,Double M Films
19325,Spire Production Company
82020,Final Frame
82021,C5
17216,Imperial PolyFarm Productions
79901,Spark Pictures
79903,Ignite Channel
24781,Speak Thunder Films
19175,greenskyFILMS
60950,Nob Hill Productions Inc.
27899,Telefilm Saar GmbH
58231,Saarländischer Rundfunk (SR)
49160,American Continental Corp.
49161,Golden Swan
5885,5 States
5886,Liberty Artists
13436,Global Empire Studios
93193,Total Filmes
24101,Den Pictures Inc.
35035,Gail Force Films Inc.
35037,Evergreen Entertainment
49124,Metronome Studios AB
90753,Harlin/Selin Productions Oy
13432,Luminous Film & Video Works
34786,Empyrean Pictures
34787,Freight Yard Films
14267,Alvy Distribution
